Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,income_per_year,years_since_promotion_ratio,satisfaction_score,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
34,0,14,3,3,3,1,3,2579,1,1,18,3,4,2,8,3,3,8,2,0,6,3868.5,0.0,3.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27,1,2,1,3,3,1,1,3041,0,0,11,3,2,1,5,3,3,4,3,0,2,7298.4,0.0,2.3333333333333335,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21,0,22,1,3,3,1,3,3447,1,0,11,3,3,0,3,2,3,3,2,1,2,13788.0,0.3333333333333333,3.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
44,0,3,4,4,3,5,4,19513,4,1,12,3,1,1,26,2,4,2,2,0,1,9006.0,0.0,4.0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
22,0,6,1,1,3,1,3,2773,0,0,20,4,4,0,3,3,3,2,2,2,2,11092.0,0.6666666666666666,2.3333333333333335,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
33,0,8,4,3,3,2,3,7104,0,0,12,3,4,0,6,3,3,5,0,1,2,14208.0,0.16666666666666666,3.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32,0,9,4,1,3,2,4,6322,1,1,12,3,4,1,6,2,2,6,4,0,5,12644.0,0.0,2.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,0,3,3,3,3,1,3,2083,1,0,20,4,3,1,1,2,3,1,0,0,0,24996.0,0.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
53,0,1,1,4,3,2,1,8381,7,0,20,4,4,0,18,2,4,14,7,8,10,5587.333333333333,0.4444444444444444,3.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
34,0,1,5,2,3,1,4,2691,1,0,12,3,4,1,10,4,2,10,9,8,8,3229.2,0.8,2.6666666666666665,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
45,1,26,4,1,3,2,1,4286,2,0,14,3,4,2,5,4,3,1,1,0,0,10286.4,0.0,1.6666666666666667,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26,0,6,3,3,3,1,4,2659,1,1,13,3,3,1,3,2,3,3,2,0,2,10636.0,0.0,3.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37,0,3,3,3,3,3,3,9434,1,0,15,3,3,1,10,2,3,10,7,7,8,11320.8,0.7,3.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
29,0,3,2,2,3,2,3,5561,1,0,14,3,1,1,6,5,2,6,0,1,2,11122.0,0.16666666666666666,2.3333333333333335,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
35,0,6,4,2,1,2,4,6646,1,0,13,3,2,0,17,3,3,17,11,11,8,4691.294117647059,0.6470588235294118,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
33,0,6,3,3,3,2,4,7725,3,0,23,4,3,1,15,2,1,13,11,4,7,6180.0,0.26666666666666666,2.6666666666666665,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,0,19,4,3,3,3,2,10725,2,0,15,3,3,1,16,1,4,9,7,7,1,8043.75,0.4375,3.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
36,0,9,2,2,2,2,2,8847,2,1,11,3,3,1,13,2,3,3,2,0,2,8166.461538461538,0.0,2.3333333333333335,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
27,0,3,4,1,2,1,4,2045,0,0,13,3,4,0,5,0,3,4,2,1,1,4908.0,0.2,2.6666666666666665,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
20,1,10,1,4,3,1,3,1009,1,1,11,3,4,0,1,5,3,1,0,1,1,12108.0,1.0,3.3333333333333335,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
33,1,3,3,1,3,1,1,3348,1,1,11,3,1,0,10,3,3,10,8,9,7,4017.6,0.9,1.6666666666666667,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35,0,3,3,3,2,1,3,1281,1,0,18,3,3,2,1,3,3,1,0,0,0,15372.0,0.0,3.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
23,0,4,3,1,4,1,1,2819,2,0,16,3,1,1,5,3,4,3,2,0,2,6765.6,0.0,2.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
25,0,8,3,4,4,2,2,4851,0,0,22,4,3,1,4,4,3,3,2,1,2,14553.0,0.25,3.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
38,0,7,4,4,2,2,4,4028,0,0,20,4,1,0,8,2,3,7,7,0,5,6042.0,0.0,3.6666666666666665,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29,0,1,4,2,1,1,4,2720,1,0,18,3,4,1,10,5,3,10,7,2,8,3264.0,0.2,3.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
48,0,2,1,2,4,2,2,8120,3,0,12,3,4,0,12,3,3,2,2,2,2,8120.0,0.16666666666666666,2.3333333333333335,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
27,0,3,1,4,4,2,4,4647,1,1,20,4,2,2,6,3,3,6,5,0,4,9294.0,0.0,3.6666666666666665,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37,0,10,2,4,4,1,4,4680,3,0,17,3,1,0,4,2,3,1,0,0,0,14040.0,0.0,3.6666666666666665,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
50,0,28,1,4,4,1,3,3221,1,1,11,3,3,3,20,3,3,20,8,3,8,1932.6,0.15,3.3333333333333335,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
34,0,9,3,4,2,3,2,8621,1,0,14,3,2,0,9,3,4,8,7,7,7,11494.666666666666,0.7777777777777778,3.3333333333333335,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1,3,2,1,3,2,3,4577,9,0,14,3,1,0,4,3,3,2,2,2,0,13731.0,0.5,2.3333333333333335,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
39,0,2,4,4,2,2,3,4553,1,0,11,3,1,0,20,4,3,20,7,11,10,2731.8,0.55,3.3333333333333335,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32,0,10,3,4,3,2,4,5396,1,0,12,3,4,0,10,2,2,10,7,0,8,6475.2,0.0,3.3333333333333335,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
50,1,8,2,2,3,2,3,6796,3,1,14,3,1,1,18,4,3,4,3,1,3,4530.666666666667,0.05555555555555555,2.6666666666666665,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
38,0,1,4,2,4,2,4,7625,0,0,13,3,3,0,10,4,2,9,7,1,8,9150.0,0.1,2.6666666666666665,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,0,1,2,3,3,3,1,7412,1,0,11,3,4,0,9,3,3,9,7,0,7,9882.666666666666,0.0,2.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,0,3,2,3,3,3,4,11159,3,0,15,3,4,0,10,6,3,7,7,7,7,13390.8,0.7,3.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
47,0,14,4,4,3,2,1,4960,2,0,12,3,4,0,20,2,3,7,7,1,7,2976.0,0.05,2.6666666666666665,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
40,0,5,4,4,2,3,1,10475,5,1,21,4,3,1,20,2,3,18,13,1,12,6285.0,0.05,2.6666666666666665,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
53,0,7,3,3,4,4,3,14814,3,0,19,3,3,0,32,3,3,5,1,1,3,5555.25,0.03125,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
41,0,10,4,2,2,5,4,19141,3,0,15,3,2,3,23,2,2,21,6,12,6,9986.608695652174,0.5217391304347826,2.6666666666666665,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60,0,16,4,1,3,2,1,5405,8,0,14,3,4,0,10,1,3,2,2,2,2,6486.0,0.2,1.6666666666666667,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
27,0,10,2,4,3,3,1,8793,1,0,21,4,3,2,9,4,2,9,7,1,7,11724.0,0.1111111111111111,2.3333333333333335,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
41,0,1,3,4,2,5,3,19189,1,0,12,3,2,1,22,3,3,22,7,2,10,10466.727272727272,0.09090909090909091,3.3333333333333335,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
50,0,8,4,4,3,1,2,3875,7,0,15,3,4,1,4,2,3,2,2,2,2,11625.0,0.5,3.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
28,1,1,2,1,1,1,2,2216,7,1,13,3,4,0,10,4,3,7,7,3,7,2659.2,0.3,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,8,3,1,4,3,1,11713,9,0,14,3,1,1,10,2,3,8,7,0,5,14055.6,0.0,1.6666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,0,1,3,3,3,3,3,7861,4,1,14,3,4,0,10,4,4,1,0,0,0,9433.2,0.0,3.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,0,24,3,1,1,1,3,3708,2,0,14,3,3,0,9,5,3,5,2,1,4,4944.0,0.1111111111111111,2.3333333333333335,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
47,0,3,3,4,3,4,3,13770,9,1,12,3,4,2,28,2,2,22,2,11,13,5901.428571428572,0.39285714285714285,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30,0,27,5,3,3,2,4,5304,7,0,23,4,4,1,10,2,2,8,7,7,7,6364.8,0.7,3.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29,0,10,3,3,3,1,3,2642,1,0,11,3,3,0,1,6,3,1,0,0,0,31704.0,0.0,3.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
42,1,19,3,3,4,1,3,2759,6,1,12,3,4,0,7,2,3,2,2,2,2,4729.714285714285,0.2857142857142857,3.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
43,0,15,3,4,2,2,4,6804,3,0,18,3,3,1,7,5,3,2,2,2,2,11664.0,0.2857142857142857,3.6666666666666665,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
34,0,8,2,2,3,2,3,6142,3,0,11,3,4,0,10,2,3,5,1,4,3,7370.4,0.4,2.6666666666666665,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,9,1,2,3,1,1,2500,1,0,14,3,4,1,5,2,4,4,3,0,2,6000.0,0.0,2.3333333333333335,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
39,0,3,3,3,4,2,2,6389,9,0,15,3,3,1,12,3,1,8,3,3,6,6389.0,0.25,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
56,0,9,3,3,3,4,4,11103,7,0,11,3,3,0,30,1,2,10,7,1,1,4441.2,0.03333333333333333,3.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
40,0,2,1,4,2,1,4,2342,0,1,20,4,4,0,5,2,2,4,2,2,3,5620.8,0.4,3.3333333333333335,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,7,3,4,2,2,1,6811,8,0,19,3,1,0,9,2,1,7,6,0,7,9081.333333333334,0.0,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29,0,10,3,4,3,1,2,2297,1,0,14,3,4,2,2,2,3,2,2,2,2,13782.0,1.0,3.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
53,0,6,3,4,3,2,4,2450,2,0,17,3,4,0,19,4,3,2,2,2,2,1547.3684210526317,0.10526315789473684,3.6666666666666665,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
35,0,2,4,4,3,2,1,5093,2,0,11,3,1,1,16,2,4,1,0,0,0,3819.75,0.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,24,4,1,3,2,4,5309,1,0,15,3,4,2,10,2,3,10,8,4,7,6370.8,0.4,2.6666666666666665,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
38,0,2,5,4,3,1,3,3057,6,1,13,3,2,1,6,0,1,1,0,0,1,6114.0,0.0,2.6666666666666665,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
34,0,8,5,2,3,2,1,5121,3,0,14,3,3,1,7,3,3,0,0,0,0,8778.857142857143,0.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,0,3,4,3,2,4,1,16856,1,0,11,3,1,0,34,3,4,34,6,1,16,5949.176470588235,0.029411764705882353,2.6666666666666665,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
33,1,1,4,4,3,1,4,2686,1,1,13,3,3,0,10,2,2,10,9,7,8,3223.2,0.7,3.3333333333333335,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
25,0,26,1,3,3,2,4,6180,1,0,23,4,2,0,6,5,2,6,5,1,4,12360.0,0.16666666666666666,3.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
45,0,2,2,2,1,2,3,6632,0,0,13,3,1,0,9,3,3,8,7,3,1,8842.666666666666,0.3333333333333333,2.6666666666666665,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
23,0,10,1,1,4,1,3,3505,1,0,18,3,4,0,2,3,3,2,2,0,2,21030.0,0.0,2.3333333333333335,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
47,1,27,2,2,4,2,3,6397,4,1,12,3,4,0,8,2,3,5,4,1,3,9595.5,0.125,2.6666666666666665,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,0,2,3,4,3,2,4,6274,1,0,22,4,3,0,6,5,3,6,5,1,4,12548.0,0.16666666666666666,3.6666666666666665,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
55,1,2,3,4,3,5,1,19859,5,1,13,3,4,1,24,2,3,5,2,1,4,9929.5,0.041666666666666664,2.6666666666666665,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
36,0,8,4,1,2,3,1,7587,1,0,15,3,2,0,10,1,3,10,7,0,9,9104.4,0.0,1.6666666666666667,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
52,0,19,4,4,3,1,4,4258,0,0,18,3,1,1,5,3,3,4,3,1,2,10219.2,0.2,3.6666666666666665,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
26,0,1,2,1,1,1,4,4364,3,0,14,3,1,1,5,2,3,2,2,2,0,10473.6,0.4,2.6666666666666665,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,0,27,3,2,3,2,3,4335,4,0,12,3,1,1,11,3,2,8,7,1,1,4729.090909090909,0.09090909090909091,2.3333333333333335,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26,1,8,3,4,2,2,1,5326,6,0,17,3,3,0,6,2,2,4,3,1,2,10652.0,0.16666666666666666,2.3333333333333335,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
34,0,1,4,2,4,1,4,3280,2,0,16,3,3,0,10,2,3,4,2,1,3,3936.0,0.1,3.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
54,0,19,4,4,3,2,1,5485,9,1,11,3,2,2,9,4,3,5,3,1,4,7313.333333333333,0.1111111111111111,2.6666666666666665,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0,8,1,3,3,2,4,4342,0,0,19,3,2,1,5,3,3,4,2,1,1,10420.8,0.2,3.3333333333333335,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
37,0,10,1,4,3,1,1,2782,0,1,13,3,2,2,6,3,2,5,3,4,3,5564.0,0.6666666666666666,2.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,0,2,4,1,4,2,1,5980,6,1,12,3,4,0,17,2,3,15,7,4,12,4221.176470588235,0.23529411764705882,1.6666666666666667,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,0,2,4,3,2,1,1,4381,1,0,11,3,3,0,6,3,3,6,5,1,3,8762.0,0.16666666666666666,2.3333333333333335,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
35,0,8,4,1,3,1,4,2572,1,0,16,3,2,1,3,1,2,3,2,0,2,10288.0,0.0,2.3333333333333335,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30,0,1,3,4,1,1,3,3833,3,0,21,4,3,2,7,2,3,2,2,0,2,6570.857142857143,0.0,3.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
40,0,2,2,3,4,2,2,4244,1,0,24,4,4,1,8,2,3,8,7,3,7,6366.0,0.375,2.6666666666666665,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34,0,8,2,3,3,2,1,6500,5,0,17,3,2,1,6,1,3,3,2,1,2,13000.0,0.16666666666666666,2.3333333333333335,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42,0,8,3,2,3,5,4,18430,1,0,13,3,2,1,24,4,2,24,7,14,9,9215.0,0.5833333333333334,2.6666666666666665,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,1,6,3,3,4,1,1,1601,1,1,21,4,3,2,1,2,3,0,0,0,0,19212.0,0.0,2.3333333333333335,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,0,9,3,3,2,1,2,2694,1,0,11,3,3,3,1,4,3,1,0,0,0,32328.0,0.0,2.6666666666666665,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
52,0,11,4,4,3,2,3,3149,8,0,20,4,2,1,9,3,3,5,2,1,4,4198.666666666667,0.1111111111111111,3.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50,0,2,3,3,3,4,3,17639,5,0,16,3,4,0,30,3,3,4,3,0,3,7055.6,0.0,3.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
29,1,1,2,2,2,1,1,2319,1,1,11,3,4,1,1,1,3,1,0,0,0,27828.0,0.0,2.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,0,7,3,3,3,3,3,11691,0,0,11,3,4,0,14,3,4,13,9,3,7,10020.857142857143,0.21428571428571427,3.3333333333333335,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
33,1,16,3,1,3,2,1,5324,5,0,15,3,3,0,6,3,3,3,2,0,2,10648.0,0.0,1.6666666666666667,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
47,0,2,2,3,3,4,4,16752,1,1,11,3,3,1,26,3,2,26,14,3,0,7731.692307692308,0.11538461538461539,3.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
36,0,1,3,3,3,2,2,5228,0,0,15,3,1,1,10,2,3,9,7,0,5,6273.6,0.0,2.6666666666666665,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
29,0,23,2,3,4,1,3,2700,1,0,24,4,3,1,10,3,3,10,7,0,7,3240.0,0.0,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
58,1,2,4,4,3,5,2,19246,7,1,12,3,4,0,40,2,3,31,15,13,8,5773.8,0.325,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
35,0,1,4,4,4,1,3,2506,3,0,13,3,3,0,7,0,3,2,2,2,2,4296.0,0.2857142857142857,3.3333333333333335,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,0,1,2,4,2,2,4,6062,9,1,13,3,4,1,8,4,3,4,3,0,2,9093.0,0.0,3.6666666666666665,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28,1,2,4,3,3,1,3,4382,6,0,17,3,4,0,5,3,2,2,2,2,1,10516.8,0.4,2.6666666666666665,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36,0,13,3,3,3,1,2,2143,4,0,13,3,2,1,8,2,3,5,2,0,4,3214.5,0.0,2.6666666666666665,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
32,0,4,3,3,2,2,3,6162,1,0,12,3,3,1,14,3,3,14,13,6,8,5281.714285714285,0.42857142857142855,3.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,0,16,4,1,2,2,3,5094,6,0,14,3,4,0,10,6,3,1,0,0,0,6112.8,0.0,2.3333333333333335,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,0,2,3,3,2,2,4,6877,5,1,24,4,2,0,12,4,2,0,0,0,0,6877.0,0.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
45,0,2,3,2,2,1,3,2274,1,0,14,3,4,0,1,3,3,1,0,0,0,27288.0,0.0,2.6666666666666665,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,0,29,3,2,3,2,2,4434,1,0,13,3,4,1,10,3,2,9,8,7,8,5320.8,0.7,2.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
38,0,12,3,1,2,2,1,6288,2,0,15,3,3,1,13,3,2,4,3,1,2,5804.307692307692,0.07692307692307693,1.3333333333333333,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,0,16,4,3,2,1,4,2553,1,0,16,3,3,0,6,3,3,5,2,1,3,5106.0,0.16666666666666666,3.3333333333333335,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49,1,11,3,3,3,3,4,7654,1,0,18,3,1,2,9,3,4,9,8,7,7,10205.333333333334,0.7777777777777778,3.6666666666666665,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
55,1,2,1,3,3,2,4,5160,4,0,16,3,3,0,12,3,2,9,7,7,3,5160.0,0.5833333333333334,3.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
43,0,14,2,2,3,4,1,17159,6,0,24,4,3,1,22,3,3,4,1,1,0,9359.454545454546,0.045454545454545456,2.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
27,0,5,1,3,2,3,4,12808,1,1,16,3,2,1,9,3,3,9,8,0,8,17077.333333333332,0.0,3.3333333333333335,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
35,0,7,3,3,3,3,3,10221,3,0,21,4,2,0,17,3,4,8,5,1,6,7214.823529411765,0.058823529411764705,3.3333333333333335,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
28,0,2,4,2,3,2,2,4779,1,1,20,4,1,0,8,2,3,8,7,7,5,7168.5,0.875,2.3333333333333335,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34,0,3,2,3,3,1,4,3737,0,0,19,3,3,1,4,1,1,3,2,0,2,11211.0,0.0,2.6666666666666665,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
26,1,5,2,3,2,1,3,2366,1,1,14,3,1,1,8,2,3,8,7,1,7,3549.0,0.125,3.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,3,3,4,3,1,4,1706,1,0,11,3,3,3,0,6,2,0,0,0,0,20472.0,0.0,3.3333333333333335,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
51,0,26,4,1,3,4,3,16307,2,0,14,3,3,1,29,2,2,20,6,4,17,6747.724137931034,0.13793103448275862,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
44,0,4,3,4,3,2,2,5933,9,0,12,3,4,0,10,2,2,5,2,2,3,7119.6,0.2,2.6666666666666665,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
25,0,2,1,1,4,1,1,3424,7,0,13,3,3,0,6,3,2,4,3,0,1,6848.0,0.0,1.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
33,0,1,3,1,4,2,1,4037,1,0,22,4,1,1,9,5,3,9,8,0,8,5382.666666666667,0.0,1.6666666666666667,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
35,0,27,1,3,2,1,1,2559,1,0,11,3,4,0,6,3,2,6,5,1,1,5118.0,0.16666666666666666,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,1,2,2,3,2,4,6201,1,1,14,3,4,1,18,1,2,18,14,4,11,4134.0,0.2222222222222222,2.6666666666666665,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
32,0,13,4,2,3,2,4,4403,2,0,11,3,3,1,8,3,2,5,2,0,3,6604.5,0.0,2.6666666666666665,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30,0,5,4,2,2,1,4,3761,9,0,12,3,2,1,10,3,2,5,4,0,3,4513.2,0.0,2.6666666666666665,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
